REF_DATE,GEO,Products_and_product_groups,VALUE,Percent_Change
JAN2007,Canada,Transportation,113.3,
JAN2007,Canada,Health and personal care,106.3,
JAN2007,Canada,"Recreation, education and reading",99.2,
JAN2007,Canada,Alcoholic beverages and tobacco products,124.2,
JAN2007,Canada,Energy,125.2,
FEB2007,Canada,All-items,110.2,
FEB2007,Canada,Food,112.6,
FEB2007,Canada,Shelter,114.9,
FEB2007,Canada,"Household operations, furnishings and equipment",103,
FEB2007,Canada,Clothing and footwear,95.4,
FEB2007,Canada,Transportation,114.2,
FEB2007,Canada,Health and personal care,106.5,
FEB2007,Canada,"Recreation, education and reading",100.2,
FEB2007,Canada,Alcoholic beverages and tobacco products,124.2,
FEB2007,Canada,Energy,127.1,
MAR2007,Canada,All-items,111.1,
MAR2007,Canada,Food,112.2,
MAR2007,Canada,Shelter,115.4,
MAR2007,Canada,"Household operations, furnishings and equipment",103.2,
MAR2007,Canada,Clothing and footwear,97.5,
MAR2007,Canada,Transportation,117.7,
MAR2007,Canada,Health and personal care,106.4,
MAR2007,Canada,"Recreation, education and reading",100.9,
MAR2007,Canada,Alcoholic beverages and tobacco products,124.1,
MAR2007,Canada,Energy,135.9,
APR2007,Canada,All-items,111.6,
APR2007,Canada,Food,112.2,
APR2007,Canada,Shelter,116.2,
APR2007,Canada,"Household operations, furnishings and equipment",103.3,
APR2007,Canada,Clothing and footwear,97.7,
APR2007,Canada,Transportation,118.6,
APR2007,Canada,Health and personal care,106.8,
APR2007,Canada,"Recreation, education and reading",100.9,
APR2007,Canada,Alcoholic beverages and tobacco products,124.5,
APR2007,Canada,Energy,139.1,
MAY2007,Canada,All-items,112.1,
MAY2007,Canada,Food,112.5,
MAY2007,Canada,Shelter,116,
MAY2007,Canada,"Household operations, furnishings and equipment",103,
MAY2007,Canada,Clothing and footwear,96,
MAY2007,Canada,Transportation,120.7,
MAY2007,Canada,Health and personal care,107.4,
MAY2007,Canada,"Recreation, education and reading",102.2,
MAY2007,Canada,Alcoholic beverages and tobacco products,125.2,
MAY2007,Canada,Energy,142,
JUN2007,Canada,All-items,111.9,2.2
JUN2007,Canada,Food,112.6,3.1
JUN2007,Canada,Shelter,116.8,3.5
JUN2007,Canada,"Household operations, furnishings and equipment",103,0.9
JUN2007,Canada,Clothing and footwear,93.1,-1.1
JUN2007,Canada,Transportation,119.2,1.6
JUN2007,Canada,Health and personal care,107.9,1.7
JUN2007,Canada,"Recreation, education and reading",102.5,1.2
JUN2007,Canada,Alcoholic beverages and tobacco products,125.7,3.2
JUN2007,Canada,Energy,140.1,1.2
JUL2007,Canada,All-items,112,2.2
JUL2007,Canada,Food,112.3,2.8
JUL2007,Canada,Shelter,117,3.4
JUL2007,Canada,"Household operations, furnishings and equipment",103.2,1.8
JUL2007,Canada,Clothing and footwear,94.6,1.2
JUL2007,Canada,Transportation,118.5,0.2
JUL2007,Canada,Health and personal care,107.5,1.7
JUL2007,Canada,"Recreation, education and reading",103,1.7
JUL2007,Canada,Alcoholic beverages and tobacco products,126,3.7
JUL2007,Canada,Energy,139.6,-1.7
AUG2007,Canada,All-items,111.7,1.7
AUG2007,Canada,Food,111.8,2.4
AUG2007,Canada,Shelter,117.6,3.6
AUG2007,Canada,"Household operations, furnishings and equipment",103.5,1.8
AUG2007,Canada,Clothing and footwear,95.4,0.0
AUG2007,Canada,Transportation,116.3,-1.4
AUG2007,Canada,Health and personal care,107.6,2.0
AUG2007,Canada,"Recreation, education and reading",102.9,1.7
AUG2007,Canada,Alcoholic beverages and tobacco products,126.1,3.5
AUG2007,Canada,Energy,136.4,-3.7
SEP2007,Canada,All-items,111.9,2.5
SEP2007,Canada,Food,110.9,1.9
SEP2007,Canada,Shelter,117.8,3.3
SEP2007,Canada,"Household operations, furnishings and equipment",103.7,1.6
SEP2007,Canada,Clothing and footwear,97.4,-1.1
SEP2007,Canada,Transportation,116.9,3.6
SEP2007,Canada,Health and personal care,107.6,1.5
SEP2007,Canada,"Recreation, education and reading",103.4,1.9
SEP2007,Canada,Alcoholic beverages and tobacco products,126.6,3.8
SEP2007,Canada,Energy,136.6,6.1
OCT2007,Canada,All-items,111.6,2.4
OCT2007,Canada,Food,110.7,1.4
OCT2007,Canada,Shelter,118.7,4.0
OCT2007,Canada,"Household operations, furnishings and equipment",103.4,1.2
OCT2007,Canada,Clothing and footwear,97.1,-0.6
OCT2007,Canada,Transportation,115.2,3.1
OCT2007,Canada,Health and personal care,107.5,1.3
OCT2007,Canada,"Recreation, education and reading",102.7,1.8
OCT2007,Canada,Alcoholic beverages and tobacco products,126.3,3.4
OCT2007,Canada,Energy,134.5,8.6
NOV2007,Canada,All-items,111.9,2.5
NOV2007,Canada,Food,111.3,1.1
NOV2007,Canada,Shelter,118.8,4.1
NOV2007,Canada,"Household operations, furnishings and equipment",103.3,1.1
NOV2007,Canada,Clothing and footwear,96.4,-0.6
NOV2007,Canada,Transportation,116.7,3.5
NOV2007,Canada,Health and personal care,108,1.2
NOV2007,Canada,"Recreation, education and reading",102,1.5
NOV2007,Canada,Alcoholic beverages and tobacco products,126.5,3.4
NOV2007,Canada,Energy,136.5,10.3
DEC2007,Canada,All-items,112,2.4
DEC2007,Canada,Food,111.7,1.6
DEC2007,Canada,Shelter,119.2,4.0
DEC2007,Canada,"Household operations, furnishings and equipment",103.5,1.3
DEC2007,Canada,Clothing and footwear,93.7,0.2
DEC2007,Canada,Transportation,117.5,3.0
DEC2007,Canada,Health and personal care,107.7,1.3
DEC2007,Canada,"Recreation, education and reading",101.2,1.1
DEC2007,Canada,Alcoholic beverages and tobacco products,126.2,2.4
DEC2007,Canada,Energy,138.2,8.7
JAN2008,Canada,All-items,111.8,2.2
JAN2008,Canada,Food,112.4,1.4
JAN2008,Canada,Shelter,119.2,3.8
JAN2008,Canada,"Household operations, furnishings and equipment",103.3,0.9
JAN2008,Canada,Clothing and footwear,92.2,-2.1
JAN2008,Canada,Transportation,117.6,3.8
JAN2008,Canada,Health and personal care,107.5,1.1
JAN2008,Canada,"Recreation, education and reading",99.6,0.4
JAN2008,Canada,Alcoholic beverages and tobacco products,126.4,1.8
JAN2008,Canada,Energy,139,11.0
FEB2008,Canada,All-items,112.2,1.8
FEB2008,Canada,Food,112.8,0.2
FEB2008,Canada,Shelter,119.6,4.1
FEB2008,Canada,"Household operations, furnishings and equipment",104.1,1.1
FEB2008,Canada,Clothing and footwear,94.1,-1.4
FEB2008,Canada,Transportation,117,2.5
FEB2008,Canada,Health and personal care,107.7,1.1
FEB2008,Canada,"Recreation, education and reading",100.8,0.6
FEB2008,Canada,Alcoholic beverages and tobacco products,126.8,2.1
FEB2008,Canada,Energy,139.4,9.7
MAR2008,Canada,All-items,112.6,1.4
MAR2008,Canada,Food,112.6,0.4
MAR2008,Canada,Shelter,120.1,4.1
MAR2008,Canada,"Household operations, furnishings and equipment",104.1,0.9
MAR2008,Canada,Clothing and footwear,96,-1.5
MAR2008,Canada,Transportation,117.8,0.1
MAR2008,Canada,Health and personal care,107.9,1.4
MAR2008,Canada,"Recreation, education and reading",101.3,0.4
MAR2008,Canada,Alcoholic beverages and tobacco products,126.6,2.0
MAR2008,Canada,Energy,143.2,5.4
APR2008,Canada,All-items,113.5,1.7
APR2008,Canada,Food,113.5,1.2
APR2008,Canada,Shelter,121.2,4.3
APR2008,Canada,"Household operations, furnishings and equipment",104.4,1.1
APR2008,Canada,Clothing and footwear,94.3,-3.5
APR2008,Canada,Transportation,120.1,1.3
APR2008,Canada,Health and personal care,108.3,1.4
APR2008,Canada,"Recreation, education and reading",101.6,0.7
APR2008,Canada,Alcoholic beverages and tobacco products,126.7,1.8
APR2008,Canada,Energy,150.2,8.0
MAY2008,Canada,All-items,114.6,2.2
MAY2008,Canada,Food,114.6,1.9
MAY2008,Canada,Shelter,121.6,4.8
MAY2008,Canada,"Household operations, furnishings and equipment",104.3,1.3
MAY2008,Canada,Clothing and footwear,93,-3.1
MAY2008,Canada,Transportation,123.6,2.4
MAY2008,Canada,Health and personal care,108.6,1.1
MAY2008,Canada,"Recreation, education and reading",102.9,0.7
MAY2008,Canada,Alcoholic beverages and tobacco products,127.4,1.8
MAY2008,Canada,Energy,158.4,11.5
JUN2008,Canada,All-items,115.4,3.1
JUN2008,Canada,Food,115.8,2.8
JUN2008,Canada,Shelter,122.3,4.7
JUN2008,Canada,"Household operations, furnishings and equipment",104.3,1.3
JUN2008,Canada,Clothing and footwear,92.5,-0.6
JUN2008,Canada,Transportation,125.8,5.5
JUN2008,Canada,Health and personal care,108.7,0.7
JUN2008,Canada,"Recreation, education and reading",102.9,0.4
JUN2008,Canada,Alcoholic beverages and tobacco products,127.7,1.6
JUN2008,Canada,Energy,165.3,18.0
JUL2008,Canada,All-items,115.8,3.4
JUL2008,Canada,Food,116.5,3.7
JUL2008,Canada,Shelter,123.3,5.4
JUL2008,Canada,"Household operations, furnishings and equipment",104.4,1.2
JUL2008,Canada,Clothing and footwear,93.3,-1.4
JUL2008,Canada,Transportation,125.7,6.1
JUL2008,Canada,Health and personal care,108.5,0.9
JUL2008,Canada,"Recreation, education and reading",103.2,0.2
JUL2008,Canada,Alcoholic beverages and tobacco products,127.6,1.3
JUL2008,Canada,Energy,169.1,21.1
AUG2008,Canada,All-items,115.6,3.5
AUG2008,Canada,Food,116.8,4.5
AUG2008,Canada,Shelter,123.8,5.3
AUG2008,Canada,"Household operations, furnishings and equipment",104.4,0.9
AUG2008,Canada,Clothing and footwear,93.7,-1.8
AUG2008,Canada,Transportation,123.1,5.8
AUG2008,Canada,Health and personal care,109.3,1.6
AUG2008,Canada,"Recreation, education and reading",103.5,0.6
AUG2008,Canada,Alcoholic beverages and tobacco products,127.5,1.1
AUG2008,Canada,Energy,164,20.2
SEP2008,Canada,All-items,115.7,3.4
SEP2008,Canada,Food,117.1,5.6
SEP2008,Canada,Shelter,123.1,4.5
SEP2008,Canada,"Household operations, furnishings and equipment",105.6,1.8
SEP2008,Canada,Clothing and footwear,96.1,-1.3
SEP2008,Canada,Transportation,122.4,4.7
SEP2008,Canada,Health and personal care,109.4,1.7
SEP2008,Canada,"Recreation, education and reading",103.9,0.5
SEP2008,Canada,Alcoholic beverages and tobacco products,128,1.1
SEP2008,Canada,Energy,161.5,18.2
OCT2008,Canada,All-items,114.5,2.6
OCT2008,Canada,Food,117.4,6.1
OCT2008,Canada,Shelter,123.2,3.8
OCT2008,Canada,"Household operations, furnishings and equipment",105.2,1.7
OCT2008,Canada,Clothing and footwear,94.4,-2.8
OCT2008,Canada,Transportation,117,1.6
OCT2008,Canada,Health and personal care,109.2,1.6
OCT2008,Canada,"Recreation, education and reading",103,0.3
OCT2008,Canada,Alcoholic beverages and tobacco products,128,1.3
OCT2008,Canada,Energy,147.5,9.7
NOV2008,Canada,All-items,114.1,2.0
NOV2008,Canada,Food,119.5,7.4
NOV2008,Canada,Shelter,123.4,3.9
NOV2008,Canada,"Household operations, furnishings and equipment",105.5,2.1
NOV2008,Canada,Clothing and footwear,94.1,-2.4
NOV2008,Canada,Transportation,113.2,-3.0
NOV2008,Canada,Health and personal care,110.1,1.9
NOV2008,Canada,"Recreation, education and reading",101.9,-0.1
NOV2008,Canada,Alcoholic beverages and tobacco products,128.5,1.6
NOV2008,Canada,Energy,130.7,-4.2
DEC2008,Canada,All-items,113.3,1.2
DEC2008,Canada,Food,119.8,7.3
DEC2008,Canada,Shelter,123.4,3.5
DEC2008,Canada,"Household operations, furnishings and equipment",105.5,1.9
DEC2008,Canada,Clothing and footwear,91.3,-2.6
DEC2008,Canada,Transportation,110.3,-6.1
DEC2008,Canada,Health and personal care,109.9,2.0
DEC2008,Canada,"Recreation, education and reading",101.2,0.0
DEC2008,Canada,Alcoholic beverages and tobacco products,128.7,2.0
DEC2008,Canada,Energy,123,-11.0
JAN2009,Canada,All-items,113,1.1
JAN2009,Canada,Food,120.6,7.3
JAN2009,Canada,Shelter,123.1,3.3
JAN2009,Canada,"Household operations, furnishings and equipment",105.7,2.3
JAN2009,Canada,Clothing and footwear,91.8,-0.4
JAN2009,Canada,Transportation,108.8,-7.5
JAN2009,Canada,Health and personal care,110.4,2.7
JAN2009,Canada,"Recreation, education and reading",99.7,0.1
JAN2009,Canada,Alcoholic beverages and tobacco products,129.2,2.2
JAN2009,Canada,Energy,123.8,-10.9
FEB2009,Canada,All-items,113.8,1.4
FEB2009,Canada,Food,121.2,7.4
FEB2009,Canada,Shelter,123.2,3.0
FEB2009,Canada,"Household operations, furnishings and equipment",106.4,2.2
FEB2009,Canada,Clothing and footwear,93.6,-0.5
FEB2009,Canada,Transportation,110.2,-5.8
FEB2009,Canada,Health and personal care,110.4,2.5
FEB2009,Canada,"Recreation, education and reading",101.1,0.3
FEB2009,Canada,Alcoholic beverages and tobacco products,129.2,1.9
FEB2009,Canada,Energy,127.2,-8.8
MAR2009,Canada,All-items,114,1.2
MAR2009,Canada,Food,121.5,7.9
MAR2009,Canada,Shelter,122.6,2.1
MAR2009,Canada,"Household operations, furnishings and equipment",106.8,2.6
MAR2009,Canada,Clothing and footwear,95.7,-0.3
MAR2009,Canada,Transportation,110.5,-6.2
MAR2009,Canada,Health and personal care,110.5,2.4
MAR2009,Canada,"Recreation, education and reading",101.8,0.5
MAR2009,Canada,Alcoholic beverages and tobacco products,129.7,2.4
MAR2009,Canada,Energy,127.1,-11.2
APR2009,Canada,All-items,113.9,0.4
APR2009,Canada,Food,121.6,7.1
APR2009,Canada,Shelter,121.4,0.2
APR2009,Canada,"Household operations, furnishings and equipment",107.3,2.8
APR2009,Canada,Clothing and footwear,95.1,0.8
APR2009,Canada,Transportation,110.5,-8.0
APR2009,Canada,Health and personal care,111.1,2.6
APR2009,Canada,"Recreation, education and reading",102.4,0.8
APR2009,Canada,Alcoholic beverages and tobacco products,129.7,2.4
APR2009,Canada,Energy,123.9,-17.5
MAY2009,Canada,All-items,114.7,0.1
MAY2009,Canada,Food,121.9,6.4
MAY2009,Canada,Shelter,121.4,-0.2
MAY2009,Canada,"Household operations, furnishings and equipment",107.6,3.2
MAY2009,Canada,Clothing and footwear,93.9,1.0
MAY2009,Canada,Transportation,113.5,-8.2
MAY2009,Canada,Health and personal care,112.1,3.2
MAY2009,Canada,"Recreation, education and reading",103.8,0.9
MAY2009,Canada,Alcoholic beverages and tobacco products,131.2,3.0
MAY2009,Canada,Energy,129.4,-18.3
JUN2009,Canada,All-items,115.1,-0.3
JUN2009,Canada,Food,122.2,5.5
JUN2009,Canada,Shelter,121.3,-0.8
JUN2009,Canada,"Household operations, furnishings and equipment",107.3,2.9
JUN2009,Canada,Clothing and footwear,91.3,-1.3
JUN2009,Canada,Transportation,116.1,-7.7
JUN2009,Canada,Health and personal care,112.8,3.8
JUN2009,Canada,"Recreation, education and reading",103.8,0.9
JUN2009,Canada,Alcoholic beverages and tobacco products,131.6,3.1
JUN2009,Canada,Energy,133.9,-19.0
JUL2009,Canada,All-items,114.7,-0.9
JUL2009,Canada,Food,122.3,5.0
JUL2009,Canada,Shelter,120.8,-2.0
JUL2009,Canada,"Household operations, furnishings and equipment",107.1,2.6
JUL2009,Canada,Clothing and footwear,91.3,-2.1
JUL2009,Canada,Transportation,114.3,-9.1
JUL2009,Canada,Health and personal care,112.5,3.7
JUL2009,Canada,"Recreation, education and reading",104.3,1.1
JUL2009,Canada,Alcoholic beverages and tobacco products,131.5,3.1
JUL2009,Canada,Energy,129.6,-23.4
AUG2009,Canada,All-items,114.7,-0.8
AUG2009,Canada,Food,121.5,4.0
AUG2009,Canada,Shelter,121.1,-2.2
AUG2009,Canada,"Household operations, furnishings and equipment",107,2.5
AUG2009,Canada,Clothing and footwear,92.1,-1.7
AUG2009,Canada,Transportation,114.8,-6.7
AUG2009,Canada,Health and personal care,112.5,2.9
AUG2009,Canada,"Recreation, education and reading",104.4,0.9
AUG2009,Canada,Alcoholic beverages and tobacco products,131.4,3.1
AUG2009,Canada,Energy,132.6,-19.1
SEP2009,Canada,All-items,114.7,-0.9
SEP2009,Canada,Food,120.4,2.8
SEP2009,Canada,Shelter,120.9,-1.8
SEP2009,Canada,"Household operations, furnishings and equipment",107.9,2.2
SEP2009,Canada,Clothing and footwear,94.9,-1.2
SEP2009,Canada,Transportation,113.6,-7.2
SEP2009,Canada,Health and personal care,113.7,3.9
SEP2009,Canada,"Recreation, education and reading",104.9,1.0
SEP2009,Canada,Alcoholic beverages and tobacco products,131.3,2.6
SEP2009,Canada,Energy,131.3,-18.7
OCT2009,Canada,All-items,114.6,0.1
OCT2009,Canada,Food,120.1,2.3
OCT2009,Canada,Shelter,121.2,-1.6
OCT2009,Canada,"Household operations, furnishings and equipment",107.9,2.6
OCT2009,Canada,Clothing and footwear,95,0.6
OCT2009,Canada,Transportation,113.4,-3.1
OCT2009,Canada,Health and personal care,112.9,3.4
OCT2009,Canada,"Recreation, education and reading",104.5,1.5
OCT2009,Canada,Alcoholic beverages and tobacco products,131.4,2.7
OCT2009,Canada,Energy,128.8,-12.7
NOV2009,Canada,All-items,115.2,1.0
NOV2009,Canada,Food,121.5,1.7
NOV2009,Canada,Shelter,121.3,-1.7
NOV2009,Canada,"Household operations, furnishings and equipment",108.5,2.8
NOV2009,Canada,Clothing and footwear,95.1,1.1
NOV2009,Canada,Transportation,115.4,1.9
NOV2009,Canada,Health and personal care,113.6,3.2
NOV2009,Canada,"Recreation, education and reading",103.7,1.8
NOV2009,Canada,Alcoholic beverages and tobacco products,131.3,2.2
NOV2009,Canada,Energy,132.4,1.3
DEC2009,Canada,All-items,114.8,1.3
DEC2009,Canada,Food,121.8,1.7
DEC2009,Canada,Shelter,121.3,-1.7
DEC2009,Canada,"Household operations, furnishings and equipment",107.5,1.9
DEC2009,Canada,Clothing and footwear,90.6,-0.8
DEC2009,Canada,Transportation,115.5,4.7
DEC2009,Canada,Health and personal care,113.2,3.0
DEC2009,Canada,"Recreation, education and reading",102.8,1.6
DEC2009,Canada,Alcoholic beverages and tobacco products,131.2,1.9
DEC2009,Canada,Energy,130.3,5.9
JAN2010,Canada,All-items,115.1,1.9
JAN2010,Canada,Food,122.3,1.4
JAN2010,Canada,Shelter,121.8,-1.1
JAN2010,Canada,"Household operations, furnishings and equipment",107.9,2.1
JAN2010,Canada,Clothing and footwear,90.1,-1.9
JAN2010,Canada,Transportation,117.2,7.7
JAN2010,Canada,Health and personal care,113.8,3.1
JAN2010,Canada,"Recreation, education and reading",101.1,1.4
JAN2010,Canada,Alcoholic beverages and tobacco products,131.1,1.5
JAN2010,Canada,Energy,133.9,8.2
FEB2010,Canada,All-items,115.6,1.6
FEB2010,Canada,Food,122.7,1.2
FEB2010,Canada,Shelter,121.8,-1.1
FEB2010,Canada,"Household operations, furnishings and equipment",108.3,1.8
FEB2010,Canada,Clothing and footwear,91.2,-2.6
FEB2010,Canada,Transportation,116.7,5.9
FEB2010,Canada,Health and personal care,113.7,3.0
FEB2010,Canada,"Recreation, education and reading",104.1,3.0
FEB2010,Canada,Alcoholic beverages and tobacco products,131.4,1.7
FEB2010,Canada,Energy,132.3,4.0
MAR2010,Canada,All-items,115.6,1.4
MAR2010,Canada,Food,123.1,1.3
MAR2010,Canada,Shelter,121.7,-0.7
MAR2010,Canada,"Household operations, furnishings and equipment",108.3,1.4
MAR2010,Canada,Clothing and footwear,93.6,-2.2
MAR2010,Canada,Transportation,117.1,6.0
MAR2010,Canada,Health and personal care,113.5,2.7
MAR2010,Canada,"Recreation, education and reading",102.5,0.7
MAR2010,Canada,Alcoholic beverages and tobacco products,131.5,1.4
MAR2010,Canada,Energy,134.5,5.8
APR2010,Canada,All-items,116,1.8
APR2010,Canada,Food,122.8,1.0
APR2010,Canada,Shelter,122.4,0.8
APR2010,Canada,"Household operations, furnishings and equipment",108.5,1.1
APR2010,Canada,Clothing and footwear,94.1,-1.1
APR2010,Canada,Transportation,117.4,6.2
APR2010,Canada,Health and personal care,114.8,3.3
APR2010,Canada,"Recreation, education and reading",102.9,0.5
APR2010,Canada,Alcoholic beverages and tobacco products,131.8,1.6
APR2010,Canada,Energy,136,9.8
MAY2010,Canada,All-items,116.3,1.4
MAY2010,Canada,Food,122.9,0.8
MAY2010,Canada,Shelter,123,1.3
MAY2010,Canada,"Household operations, furnishings and equipment",108.6,0.9
MAY2010,Canada,Clothing and footwear,92.7,-1.3
MAY2010,Canada,Transportation,118.1,4.1
MAY2010,Canada,Health and personal care,114.6,2.2
MAY2010,Canada,"Recreation, education and reading",103.6,-0.2
MAY2010,Canada,Alcoholic beverages and tobacco products,132.1,0.7
MAY2010,Canada,Energy,137.4,6.2
JUN2010,Canada,All-items,116.2,1.0
JUN2010,Canada,Food,123,0.7
JUN2010,Canada,Shelter,123.3,1.6
JUN2010,Canada,"Household operations, furnishings and equipment",108.6,1.2
JUN2010,Canada,Clothing and footwear,89.7,-1.8
JUN2010,Canada,Transportation,117.3,1.0
JUN2010,Canada,Health and personal care,114.7,1.7
JUN2010,Canada,"Recreation, education and reading",104.2,0.4
JUN2010,Canada,Alcoholic beverages and tobacco products,132.2,0.5
JUN2010,Canada,Energy,135.7,1.3
JUL2010,Canada,All-items,116.8,1.8
JUL2010,Canada,Food,123.7,1.1
JUL2010,Canada,Shelter,124.3,2.9
JUL2010,Canada,"Household operations, furnishings and equipment",109.2,2.0
JUL2010,Canada,Clothing and footwear,88.8,-2.7
JUL2010,Canada,Transportation,117.4,2.7
JUL2010,Canada,Health and personal care,115.6,2.8
JUL2010,Canada,"Recreation, education and reading",105.1,0.8
JUL2010,Canada,Alcoholic beverages and tobacco products,134.5,2.3
JUL2010,Canada,Energy,139.8,7.9
AUG2010,Canada,All-items,116.7,1.7
AUG2010,Canada,Food,123.5,1.6
AUG2010,Canada,Shelter,124,2.4
AUG2010,Canada,"Household operations, furnishings and equipment",109,1.9
AUG2010,Canada,Clothing and footwear,90.1,-2.2
AUG2010,Canada,Transportation,117.1,2.0
AUG2010,Canada,Health and personal care,116.4,3.5
AUG2010,Canada,"Recreation, education and reading",105,0.6
AUG2010,Canada,Alcoholic beverages and tobacco products,134.4,2.3
AUG2010,Canada,Energy,139.2,5.0
SEP2010,Canada,All-items,116.9,1.9
SEP2010,Canada,Food,122.9,2.1
SEP2010,Canada,Shelter,123.9,2.5
SEP2010,Canada,"Household operations, furnishings and equipment",109.4,1.4
SEP2010,Canada,Clothing and footwear,92.8,-2.2
SEP2010,Canada,Transportation,117.1,3.1
SEP2010,Canada,Health and personal care,116.1,2.1
SEP2010,Canada,"Recreation, education and reading",105.6,0.7
SEP2010,Canada,Alcoholic beverages and tobacco products,134.4,2.4
SEP2010,Canada,Energy,138.7,5.6
OCT2010,Canada,All-items,117.4,2.4
OCT2010,Canada,Food,122.7,2.2
OCT2010,Canada,Shelter,124.6,2.8
OCT2010,Canada,"Household operations, furnishings and equipment",109.3,1.3
OCT2010,Canada,Clothing and footwear,94.9,-0.1
OCT2010,Canada,Transportation,118.6,4.6
OCT2010,Canada,Health and personal care,116,2.7
OCT2010,Canada,"Recreation, education and reading",105.2,0.7
OCT2010,Canada,Alcoholic beverages and tobacco products,134.5,2.4
OCT2010,Canada,Energy,140.5,9.1
NOV2010,Canada,All-items,117.5,2.0
NOV2010,Canada,Food,123.3,1.5
NOV2010,Canada,Shelter,124.4,2.6
NOV2010,Canada,"Household operations, furnishings and equipment",109.5,0.9
NOV2010,Canada,Clothing and footwear,92.1,-3.2
NOV2010,Canada,Transportation,120.7,4.6
NOV2010,Canada,Health and personal care,116.1,2.2
NOV2010,Canada,"Recreation, education and reading",104.3,0.6
NOV2010,Canada,Alcoholic beverages and tobacco products,134.6,2.5
NOV2010,Canada,Energy,141.3,6.7
DEC2010,Canada,All-items,117.5,2.4
DEC2010,Canada,Food,123.9,1.7
DEC2010,Canada,Shelter,124.6,2.7
DEC2010,Canada,"Household operations, furnishings and equipment",109.3,1.7
DEC2010,Canada,Clothing and footwear,88.8,-2.0
DEC2010,Canada,Transportation,121.2,4.9
DEC2010,Canada,Health and personal care,115.8,2.3
DEC2010,Canada,"Recreation, education and reading",103.9,1.1
DEC2010,Canada,Alcoholic beverages and tobacco products,134.6,2.6
DEC2010,Canada,Energy,144,10.5
JAN2011,Canada,All-items,117.8,2.3
JAN2011,Canada,Food,124.9,2.1
JAN2011,Canada,Shelter,124.5,2.2
JAN2011,Canada,"Household operations, furnishings and equipment",109.6,1.6
JAN2011,Canada,Clothing and footwear,87.9,-2.4
JAN2011,Canada,Transportation,122.8,4.8
JAN2011,Canada,Health and personal care,115.8,1.8
JAN2011,Canada,"Recreation, education and reading",102.7,1.6
JAN2011,Canada,Alcoholic beverages and tobacco products,135.2,3.1
JAN2011,Canada,Energy,146,9.0
FEB2011,Canada,All-items,118.1,2.2
FEB2011,Canada,Food,125.3,2.1
FEB2011,Canada,Shelter,124.5,2.2
FEB2011,Canada,"Household operations, furnishings and equipment",110.1,1.7
FEB2011,Canada,Clothing and footwear,89.4,-2.0
FEB2011,Canada,Transportation,122.6,5.1
FEB2011,Canada,Health and personal care,116,2.0
FEB2011,Canada,"Recreation, education and reading",103.8,-0.3
FEB2011,Canada,Alcoholic beverages and tobacco products,135,2.7
FEB2011,Canada,Energy,146.3,10.6
MAR2011,Canada,All-items,119.4,3.3
MAR2011,Canada,Food,127.2,3.3
MAR2011,Canada,Shelter,124.6,2.4
MAR2011,Canada,"Household operations, furnishings and equipment",110.4,1.9
MAR2011,Canada,Clothing and footwear,94.4,0.9
MAR2011,Canada,Transportation,124.8,6.6
MAR2011,Canada,Health and personal care,116.4,2.6
MAR2011,Canada,"Recreation, education and reading",104.9,2.3
MAR2011,Canada,Alcoholic beverages and tobacco products,134.8,2.5
MAR2011,Canada,Energy,151.7,12.8
APR2011,Canada,All-items,119.8,3.3
APR2011,Canada,Food,126.9,3.3
APR2011,Canada,Shelter,125.2,2.3
APR2011,Canada,"Household operations, furnishings and equipment",109.8,1.2
APR2011,Canada,Clothing and footwear,93.1,-1.1
APR2011,Canada,Transportation,127.2,8.3
APR2011,Canada,Health and personal care,117.3,2.2
APR2011,Canada,"Recreation, education and reading",105.1,2.1
APR2011,Canada,Alcoholic beverages and tobacco products,135,2.4
APR2011,Canada,Energy,159.2,17.1
MAY2011,Canada,All-items,120.6,3.7
MAY2011,Canada,Food,127.7,3.9
MAY2011,Canada,Shelter,125.2,1.8
MAY2011,Canada,"Household operations, furnishings and equipment",110.4,1.7
MAY2011,Canada,Clothing and footwear,93.7,1.1
MAY2011,Canada,Transportation,128.9,9.1
MAY2011,Canada,Health and personal care,117.2,2.3
MAY2011,Canada,"Recreation, education and reading",106.1,2.4
MAY2011,Canada,Alcoholic beverages and tobacco products,135.7,2.7
MAY2011,Canada,Energy,160.2,16.6
JUN2011,Canada,All-items,119.8,3.1
JUN2011,Canada,Food,128.3,4.3
JUN2011,Canada,Shelter,125.4,1.7
JUN2011,Canada,"Household operations, furnishings and equipment",110.7,1.9
JUN2011,Canada,Clothing and footwear,90.4,0.8
JUN2011,Canada,Transportation,125.5,7.0
JUN2011,Canada,Health and personal care,116.9,1.9
JUN2011,Canada,"Recreation, education and reading",106,1.7
JUN2011,Canada,Alcoholic beverages and tobacco products,135.6,2.6
JUN2011,Canada,Energy,157,15.7
JUL2011,Canada,All-items,120,2.7
JUL2011,Canada,Food,129,4.3
JUL2011,Canada,Shelter,125.9,1.3
JUL2011,Canada,"Household operations, furnishings and equipment",110.7,1.4
JUL2011,Canada,Clothing and footwear,89.7,1.0
JUL2011,Canada,Transportation,125,6.5
JUL2011,Canada,Health and personal care,116.7,1.0
JUL2011,Canada,"Recreation, education and reading",106.8,1.6
JUL2011,Canada,Alcoholic beverages and tobacco products,136.1,1.2
JUL2011,Canada,Energy,157.9,12.9
AUG2011,Canada,All-items,120.3,3.1
